date,tsla,date,appl,date,F,date,nvda,date,msft
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
8/27/2014 16:00:00,52.65,8/27/2014 16:00:00,25.53,8/27/2014 16:00:00,17.36,8/27/2014 16:00:00,19.23,8/27/2014 16:00:00,44.87
8/28/2014 16:00:00,52.77,8/28/2014 16:00:00,25.56,8/28/2014 16:00:00,17.42,8/28/2014 16:00:00,19.39,8/28/2014 16:00:00,44.88
8/29/2014 16:00:00,53.94,8/29/2014 16:00:00,25.63,8/29/2014 16:00:00,17.41,8/29/2014 16:00:00,19.45,8/29/2014 16:00:00,45.43
9/2/2014 16:00:00,56.82,9/2/2014 16:00:00,25.83,9/2/2014 16:00:00,17.6,9/2/2014 16:00:00,19.5,9/2/2014 16:00:00,45.09
9/3/2014 16:00:00,56.24,9/3/2014 16:00:00,24.74,9/3/2014 16:00:00,17.47,9/3/2014 16:00:00,19.68,9/3/2014 16:00:00,44.96
9/4/2014 16:00:00,57.21,9/4/2014 16:00:00,24.53,9/4/2014 16:00:00,17.27,9/4/2014 16:00:00,20.03,9/4/2014 16:00:00,45.26
9/5/2014 16:00:00,55.48,9/5/2014 16:00:00,24.74,9/5/2014 16:00:00,17.14,9/5/2014 16:00:00,19.97,9/5/2014 16:00:00,45.91
9/8/2014 16:00:00,56.42,9/8/2014 16:00:00,24.59,9/8/2014 16:00:00,16.8,9/8/2014 16:00:00,19.79,9/8/2014 16:00:00,46.47
9/9/2014 16:00:00,55.7,9/9/2014 16:00:00,24.5,9/9/2014 16:00:00,16.63,9/9/2014 16:00:00,19.54,9/9/2014 16:00:00,46.76
9/10/2014 16:00:00,56.22,9/10/2014 16:00:00,25.25,9/10/2014 16:00:00,16.63,9/10/2014 16:00:00,19.61,9/10/2014 16:00:00,46.84
9/11/2014 16:00:00,56.06,9/11/2014 16:00:00,25.36,9/11/2014 16:00:00,16.66,9/11/2014 16:00:00,19.41,9/11/2014 16:00:00,47
9/12/2014 16:00:00,55.84,9/12/2014 16:00:00,25.42,9/12/2014 16:00:00,16.59,9/12/2014 16:00:00,19.12,9/12/2014 16:00:00,46.7
9/15/2014 16:00:00,50.77,9/15/2014 16:00:00,25.41,9/15/2014 16:00:00,16.47,9/15/2014 16:00:00,18.86,9/15/2014 16:00:00,46.24
9/16/2014 16:00:00,52.15,9/16/2014 16:00:00,25.22,9/16/2014 16:00:00,16.52,9/16/2014 16:00:00,19.14,9/16/2014 16:00:00,46.76
9/17/2014 16:00:00,52.28,9/17/2014 16:00:00,25.4,9/17/2014 16:00:00,16.53,9/17/2014 16:00:00,19.15,9/17/2014 16:00:00,46.52
9/18/2014 16:00:00,52.76,9/18/2014 16:00:00,25.45,9/18/2014 16:00:00,16.58,9/18/2014 16:00:00,19.44,9/18/2014 16:00:00,46.68
9/19/2014 16:00:00,51.86,9/19/2014 16:00:00,25.24,9/19/2014 16:00:00,16.65,9/19/2014 16:00:00,19.08,9/19/2014 16:00:00,47.52
9/22/2014 16:00:00,50.01,9/22/2014 16:00:00,25.27,9/22/2014 16:00:00,16.36,9/22/2014 16:00:00,18.89,9/22/2014 16:00:00,47.06
9/23/2014 16:00:00,50.08,9/23/2014 16:00:00,25.66,9/23/2014 16:00:00,16.17,9/23/2014 16:00:00,18.81,9/23/2014 16:00:00,46.56
9/24/2014 16:00:00,50.43,9/24/2014 16:00:00,25.44,9/24/2014 16:00:00,16.41,9/24/2014 16:00:00,18.92,9/24/2014 16:00:00,47.08
9/25/2014 16:00:00,49.39,9/25/2014 16:00:00,24.47,9/25/2014 16:00:00,16.2,9/25/2014 16:00:00,18.51,9/25/2014 16:00:00,46.04
9/26/2014 16:00:00,49.32,9/26/2014 16:00:00,25.19,9/26/2014 16:00:00,16.33,9/26/2014 16:00:00,18.55,9/26/2014 16:00:00,46.41
9/29/2014 16:00:00,49.05,9/29/2014 16:00:00,25.03,9/29/2014 16:00:00,15.11,9/29/2014 16:00:00,18.52,9/29/2014 16:00:00,46.44
9/30/2014 16:00:00,48.54,9/30/2014 16:00:00,25.19,9/30/2014 16:00:00,14.79,9/30/2014 16:00:00,18.45,9/30/2014 16:00:00,46.36
10/1/2014 16:00:00,48.05,10/1/2014 16:00:00,24.8,10/1/2014 16:00:00,14.59,10/1/2014 16:00:00,18.27,10/1/2014 16:00:00,45.9
10/2/2014 16:00:00,50.28,10/2/2014 16:00:00,24.98,10/2/2014 16:00:00,14.56,10/2/2014 16:00:00,18.19,10/2/2014 16:00:00,45.76
10/3/2014 16:00:00,51.04,10/3/2014 16:00:00,24.91,10/3/2014 16:00:00,14.59,10/3/2014 16:00:00,18.23,10/3/2014 16:00:00,46.09
10/6/2014 16:00:00,52.12,10/6/2014 16:00:00,24.91,10/6/2014 16:00:00,14.52,10/6/2014 16:00:00,18.12,10/6/2014 16:00:00,46.09
10/7/2014 16:00:00,51.91,10/7/2014 16:00:00,24.69,10/7/2014 16:00:00,14.1,10/7/2014 16:00:00,17.93,10/7/2014 16:00:00,45.53
10/8/2014 16:00:00,51.86,10/8/2014 16:00:00,25.2,10/8/2014 16:00:00,14.21,10/8/2014 16:00:00,18.26,10/8/2014 16:00:00,46.78
10/9/2014 16:00:00,51.4,10/9/2014 16:00:00,25.26,10/9/2014 16:00:00,13.84,10/9/2014 16:00:00,17.91,10/9/2014 16:00:00,45.85
10/10/2014 16:00:00,47.38,10/10/2014 16:00:00,25.18,10/10/2014 16:00:00,13.79,10/10/2014 16:00:00,16.85,10/10/2014 16:00:00,44.03
10/13/2014 16:00:00,44.92,10/13/2014 16:00:00,24.95,10/13/2014 16:00:00,13.54,10/13/2014 16:00:00,16.79,10/13/2014 16:00:00,43.65
10/14/2014 16:00:00,45.41,10/14/2014 16:00:00,24.69,10/14/2014 16:00:00,13.78,10/14/2014 16:00:00,17.18,10/14/2014 16:00:00,43.73
10/15/2014 16:00:00,45.94,10/15/2014 16:00:00,24.39,10/15/2014 16:00:00,13.62,10/15/2014 16:00:00,17.44,10/15/2014 16:00:00,43.22
10/16/2014 16:00:00,45.27,10/16/2014 16:00:00,24.07,10/16/2014 16:00:00,13.98,10/16/2014 16:00:00,17.45,10/16/2014 16:00:00,42.74
10/17/2014 16:00:00,45.5,10/17/2014 16:00:00,24.42,10/17/2014 16:00:00,14.02,10/17/2014 16:00:00,17.42,10/17/2014 16:00:00,43.63
10/20/2014 16:00:00,46.09,10/20/2014 16:00:00,24.94,10/20/2014 16:00:00,14.17,10/20/2014 16:00:00,17.57,10/20/2014 16:00:00,44.08
10/21/2014 16:00:00,47.07,10/21/2014 16:00:00,25.62,10/21/2014 16:00:00,14.26,10/21/2014 16:00:00,18.32,10/21/2014 16:00:00,44.88
10/22/2014 16:00:00,46.22,10/22/2014 16:00:00,25.75,10/22/2014 16:00:00,14.13,10/22/2014 16:00:00,17.89,10/22/2014 16:00:00,44.38
10/23/2014 16:00:00,47.06,10/23/2014 16:00:00,26.21,10/23/2014 16:00:00,14.4,10/23/2014 16:00:00,18.29,10/23/2014 16:00:00,45.02
10/24/2014 16:00:00,47.05,10/24/2014 16:00:00,26.31,10/24/2014 16:00:00,13.78,10/24/2014 16:00:00,18.48,10/24/2014 16:00:00,46.13
10/27/2014 16:00:00,44.33,10/27/2014 16:00:00,26.28,10/27/2014 16:00:00,13.82,10/27/2014 16:00:00,18.49,10/27/2014 16:00:00,45.91
10/28/2014 16:00:00,48.55,10/28/2014 16:00:00,26.69,10/28/2014 16:00:00,14.16,10/28/2014 16:00:00,18.93,10/28/2014 16:00:00,46.49
10/29/2014 16:00:00,47.62,10/29/2014 16:00:00,26.84,10/29/2014 16:00:00,13.91,10/29/2014 16:00:00,18.81,10/29/2014 16:00:00,46.62
10/30/2014 16:00:00,47.73,10/30/2014 16:00:00,26.75,10/30/2014 16:00:00,13.95,10/30/2014 16:00:00,18.69,10/30/2014 16:00:00,46.05
10/31/2014 16:00:00,48.34,10/31/2014 16:00:00,27,10/31/2014 16:00:00,14.09,10/31/2014 16:00:00,19.54,10/31/2014 16:00:00,46.95
11/3/2014 16:00:00,48.52,11/3/2014 16:00:00,27.35,11/3/2014 16:00:00,13.99,11/3/2014 16:00:00,19.87,11/3/2014 16:00:00,47.44
11/4/2014 16:00:00,47.79,11/4/2014 16:00:00,27.15,11/4/2014 16:00:00,13.95,11/4/2014 16:00:00,20.13,11/4/2014 16:00:00,47.57
11/5/2014 16:00:00,46.19,11/5/2014 16:00:00,27.22,11/5/2014 16:00:00,13.94,11/5/2014 16:00:00,20.13,11/5/2014 16:00:00,47.86
11/6/2014 16:00:00,48.24,11/6/2014 16:00:00,27.18,11/6/2014 16:00:00,14.19,11/6/2014 16:00:00,20.22,11/6/2014 16:00:00,48.7
11/7/2014 16:00:00,48.04,11/7/2014 16:00:00,27.25,11/7/2014 16:00:00,14.17,11/7/2014 16:00:00,19.79,11/7/2014 16:00:00,48.68
11/10/2014 16:00:00,48.39,11/10/2014 16:00:00,27.21,11/10/2014 16:00:00,14,11/10/2014 16:00:00,20.02,11/10/2014 16:00:00,48.89
11/11/2014 16:00:00,50.22,11/11/2014 16:00:00,27.43,11/11/2014 16:00:00,14.37,11/11/2014 16:00:00,19.78,11/11/2014 16:00:00,48.87
11/12/2014 16:00:00,49.82,11/12/2014 16:00:00,27.81,11/12/2014 16:00:00,14.58,11/12/2014 16:00:00,19.65,11/12/2014 16:00:00,48.78
11/13/2014 16:00:00,50.34,11/13/2014 16:00:00,28.21,11/13/2014 16:00:00,14.93,11/13/2014 16:00:00,19.55,11/13/2014 16:00:00,49.61
11/14/2014 16:00:00,51.74,11/14/2014 16:00:00,28.55,11/14/2014 16:00:00,15.14,11/14/2014 16:00:00,19.79,11/14/2014 16:00:00,49.58
11/17/2014 16:00:00,50.8,11/17/2014 16:00:00,28.5,11/17/2014 16:00:00,15.54,11/17/2014 16:00:00,19.7,11/17/2014 16:00:00,49.46
11/18/2014 16:00:00,51.54,11/18/2014 16:00:00,28.87,11/18/2014 16:00:00,15.5,11/18/2014 16:00:00,20.17,11/18/2014 16:00:00,48.74
11/19/2014 16:00:00,49.55,11/19/2014 16:00:00,28.67,11/19/2014 16:00:00,15.44,11/19/2014 16:00:00,20.01,11/19/2014 16:00:00,48.22
11/20/2014 16:00:00,49.74,11/20/2014 16:00:00,29.08,11/20/2014 16:00:00,15.46,11/20/2014 16:00:00,20.34,11/20/2014 16:00:00,48.7
11/21/2014 16:00:00,48.56,11/21/2014 16:00:00,29.12,11/21/2014 16:00:00,15.43,11/21/2014 16:00:00,20.45,11/21/2014 16:00:00,47.98
11/24/2014 16:00:00,49.34,11/24/2014 16:00:00,29.66,11/24/2014 16:00:00,15.67,11/24/2014 16:00:00,20.58,11/24/2014 16:00:00,47.59
11/25/2014 16:00:00,49.62,11/25/2014 16:00:00,29.4,11/25/2014 16:00:00,15.68,11/25/2014 16:00:00,20.57,11/25/2014 16:00:00,47.47
11/26/2014 16:00:00,49.69,11/26/2014 16:00:00,29.75,11/26/2014 16:00:00,15.61,11/26/2014 16:00:00,20.92,11/26/2014 16:00:00,47.75
11/28/2014 16:00:00,48.9,11/28/2014 16:00:00,29.73,11/28/2014 16:00:00,15.73,11/28/2014 16:00:00,20.97,11/28/2014 16:00:00,47.81
12/1/2014 16:00:00,46.33,12/1/2014 16:00:00,28.77,12/1/2014 16:00:00,15.77,12/1/2014 16:00:00,20.58,12/1/2014 16:00:00,48.62
12/2/2014 16:00:00,46.29,12/2/2014 16:00:00,28.66,12/2/2014 16:00:00,15.9,12/2/2014 16:00:00,20.61,12/2/2014 16:00:00,48.46
12/3/2014 16:00:00,45.86,12/3/2014 16:00:00,28.98,12/3/2014 16:00:00,16.01,12/3/2014 16:00:00,21.14,12/3/2014 16:00:00,48.08
12/4/2014 16:00:00,45.66,12/4/2014 16:00:00,28.87,12/4/2014 16:00:00,15.81,12/4/2014 16:00:00,20.95,12/4/2014 16:00:00,48.84
12/5/2014 16:00:00,44.74,12/5/2014 16:00:00,28.75,12/5/2014 16:00:00,15.7,12/5/2014 16:00:00,21.07,12/5/2014 16:00:00,48.42
12/8/2014 16:00:00,42.87,12/8/2014 16:00:00,28.1,12/8/2014 16:00:00,15.43,12/8/2014 16:00:00,20.8,12/8/2014 16:00:00,47.7
12/9/2014 16:00:00,43.38,12/9/2014 16:00:00,28.53,12/9/2014 16:00:00,15.43,12/9/2014 16:00:00,20.73,12/9/2014 16:00:00,47.59
12/10/2014 16:00:00,41.97,12/10/2014 16:00:00,27.99,12/10/2014 16:00:00,15.16,12/10/2014 16:00:00,20.27,12/10/2014 16:00:00,46.9
12/11/2014 16:00:00,41.78,12/11/2014 16:00:00,27.91,12/11/2014 16:00:00,15.28,12/11/2014 16:00:00,20.26,12/11/2014 16:00:00,47.17
12/12/2014 16:00:00,41.4,12/12/2014 16:00:00,27.43,12/12/2014 16:00:00,14.99,12/12/2014 16:00:00,19.63,12/12/2014 16:00:00,46.95
12/15/2014 16:00:00,40.81,12/15/2014 16:00:00,27.06,12/15/2014 16:00:00,14.28,12/15/2014 16:00:00,19.57,12/15/2014 16:00:00,46.67
12/16/2014 16:00:00,39.56,12/16/2014 16:00:00,26.69,12/16/2014 16:00:00,14.09,12/16/2014 16:00:00,19.35,12/16/2014 16:00:00,45.16
12/17/2014 16:00:00,41.16,12/17/2014 16:00:00,27.35,12/17/2014 16:00:00,14.45,12/17/2014 16:00:00,20.14,12/17/2014 16:00:00,45.74
12/18/2014 16:00:00,43.65,12/18/2014 16:00:00,28.16,12/18/2014 16:00:00,14.81,12/18/2014 16:00:00,20.22,12/18/2014 16:00:00,47.52
12/19/2014 16:00:00,43.86,12/19/2014 16:00:00,27.95,12/19/2014 16:00:00,15.03,12/19/2014 16:00:00,20.42,12/19/2014 16:00:00,47.66
12/22/2014 16:00:00,44.52,12/22/2014 16:00:00,28.24,12/22/2014 16:00:00,15.22,12/22/2014 16:00:00,20.78,12/22/2014 16:00:00,47.98
12/23/2014 16:00:00,44.19,12/23/2014 16:00:00,28.14,12/23/2014 16:00:00,15.33,12/23/2014 16:00:00,20.65,12/23/2014 16:00:00,48.45
12/24/2014 16:00:00,44.45,12/24/2014 16:00:00,28,12/24/2014 16:00:00,15.3,12/24/2014 16:00:00,20.57,12/24/2014 16:00:00,48.14
12/26/2014 16:00:00,45.56,12/26/2014 16:00:00,28.5,12/26/2014 16:00:00,15.45,12/26/2014 16:00:00,20.59,12/26/2014 16:00:00,47.88
12/29/2014 16:00:00,45.14,12/29/2014 16:00:00,28.48,12/29/2014 16:00:00,15.52,12/29/2014 16:00:00,20.56,12/29/2014 16:00:00,47.45
12/30/2014 16:00:00,44.45,12/30/2014 16:00:00,28.13,12/30/2014 16:00:00,15.5,12/30/2014 16:00:00,20.37,12/30/2014 16:00:00,47.02
12/31/2014 16:00:00,44.48,12/31/2014 16:00:00,27.6,12/31/2014 16:00:00,15.5,12/31/2014 16:00:00,20.05,12/31/2014 16:00:00,46.45
1/2/2015 16:00:00,43.86,1/2/2015 16:00:00,27.33,1/2/2015 16:00:00,15.36,1/2/2015 16:00:00,20.13,1/2/2015 16:00:00,46.76
1/5/2015 16:00:00,42.02,1/5/2015 16:00:00,26.56,1/5/2015 16:00:00,14.76,1/5/2015 16:00:00,19.79,1/5/2015 16:00:00,46.33
1/6/2015 16:00:00,42.26,1/6/2015 16:00:00,26.57,1/6/2015 16:00:00,14.62,1/6/2015 16:00:00,19.19,1/6/2015 16:00:00,45.65
1/7/2015 16:00:00,42.19,1/7/2015 16:00:00,26.94,1/7/2015 16:00:00,15.04,1/7/2015 16:00:00,19.14,1/7/2015 16:00:00,46.23
1/8/2015 16:00:00,42.12,1/8/2015 16:00:00,27.97,1/8/2015 16:00:00,15.42,1/8/2015 16:00:00,19.86,1/8/2015 16:00:00,47.59
1/9/2015 16:00:00,41.33,1/9/2015 16:00:00,28,1/9/2015 16:00:00,15.21,1/9/2015 16:00:00,19.94,1/9/2015 16:00:00,47.19
1/12/2015 16:00:00,40.44,1/12/2015 16:00:00,27.31,1/12/2015 16:00:00,15.22,1/12/2015 16:00:00,19.69,1/12/2015 16:00:00,46.6
1/13/2015 16:00:00,40.85,1/13/2015 16:00:00,27.56,1/13/2015 16:00:00,15.21,1/13/2015 16:00:00,19.66,1/13/2015 16:00:00,46.36
1/14/2015 16:00:00,38.54,1/14/2015 16:00:00,27.45,1/14/2015 16:00:00,15.11,1/14/2015 16:00:00,19.74,1/14/2015 16:00:00,45.96
1/15/2015 16:00:00,38.37,1/15/2015 16:00:00,26.71,1/15/2015 16:00:00,14.86,1/15/2015 16:00:00,19.6,1/15/2015 16:00:00,45.48
1/16/2015 16:00:00,38.61,1/16/2015 16:00:00,26.5,1/16/2015 16:00:00,15.02,1/16/2015 16:00:00,19.96,1/16/2015 16:00:00,46.24
1/20/2015 16:00:00,38.39,1/20/2015 16:00:00,27.18,1/20/2015 16:00:00,15.01,1/20/2015 16:00:00,20.02,1/20/2015 16:00:00,46.39
1/21/2015 16:00:00,39.31,1/21/2015 16:00:00,27.39,1/21/2015 16:00:00,14.97,1/21/2015 16:00:00,20.3,1/21/2015 16:00:00,45.92
1/22/2015 16:00:00,40.32,1/22/2015 16:00:00,28.1,1/22/2015 16:00:00,15.03,1/22/2015 16:00:00,20.65,1/22/2015 16:00:00,47.13
1/23/2015 16:00:00,40.26,1/23/2015 16:00:00,28.25,1/23/2015 16:00:00,14.91,1/23/2015 16:00:00,20.71,1/23/2015 16:00:00,47.18
1/26/2015 16:00:00,41.31,1/26/2015 16:00:00,28.28,1/26/2015 16:00:00,15.08,1/26/2015 16:00:00,20.62,1/26/2015 16:00:00,47.01
1/27/2015 16:00:00,41.2,1/27/2015 16:00:00,27.29,1/27/2015 16:00:00,14.85,1/27/2015 16:00:00,19.63,1/27/2015 16:00:00,42.66
1/28/2015 16:00:00,39.87,1/28/2015 16:00:00,28.83,1/28/2015 16:00:00,14.46,1/28/2015 16:00:00,19.31,1/28/2015 16:00:00,41.19
1/29/2015 16:00:00,41.04,1/29/2015 16:00:00,29.73,1/29/2015 16:00:00,14.85,1/29/2015 16:00:00,19.78,1/29/2015 16:00:00,42.01
1/30/2015 16:00:00,40.72,1/30/2015 16:00:00,29.29,1/30/2015 16:00:00,14.71,1/30/2015 16:00:00,19.2,1/30/2015 16:00:00,40.4
2/2/2015 16:00:00,42.19,2/2/2015 16:00:00,29.66,2/2/2015 16:00:00,15.27,2/2/2015 16:00:00,19.62,2/2/2015 16:00:00,41.28
2/3/2015 16:00:00,43.67,2/3/2015 16:00:00,29.66,2/3/2015 16:00:00,15.65,2/3/2015 16:00:00,20.11,2/3/2015 16:00:00,41.6
2/4/2015 16:00:00,43.71,2/4/2015 16:00:00,29.89,2/4/2015 16:00:00,15.87,2/4/2015 16:00:00,20.16,2/4/2015 16:00:00,41.84
2/5/2015 16:00:00,44.2,2/5/2015 16:00:00,29.99,2/5/2015 16:00:00,15.85,2/5/2015 16:00:00,20.49,2/5/2015 16:00:00,42.45
2/6/2015 16:00:00,43.47,2/6/2015 16:00:00,29.73,2/6/2015 16:00:00,15.86,2/6/2015 16:00:00,20.4,2/6/2015 16:00:00,42.41
2/9/2015 16:00:00,43.5,2/9/2015 16:00:00,29.93,2/9/2015 16:00:00,15.92,2/9/2015 16:00:00,20.38,2/9/2015 16:00:00,42.36
2/10/2015 16:00:00,43.26,2/10/2015 16:00:00,30.51,2/10/2015 16:00:00,16.09,2/10/2015 16:00:00,20.95,2/10/2015 16:00:00,42.6
2/11/2015 16:00:00,42.56,2/11/2015 16:00:00,31.22,2/11/2015 16:00:00,16.25,2/11/2015 16:00:00,20.81,2/11/2015 16:00:00,42.38
2/12/2015 16:00:00,40.58,2/12/2015 16:00:00,31.62,2/12/2015 16:00:00,16.36,2/12/2015 16:00:00,22.3,2/12/2015 16:00:00,43.09
2/13/2015 16:00:00,40.75,2/13/2015 16:00:00,31.77,2/13/2015 16:00:00,16.3,2/13/2015 16:00:00,22.31,2/13/2015 16:00:00,43.87
2/17/2015 16:00:00,40.87,2/17/2015 16:00:00,31.96,2/17/2015 16:00:00,16.11,2/17/2015 16:00:00,22.38,2/17/2015 16:00:00,43.58
2/18/2015 16:00:00,40.89,2/18/2015 16:00:00,32.18,2/18/2015 16:00:00,16.21,2/18/2015 16:00:00,22.12,2/18/2015 16:00:00,43.53
2/19/2015 16:00:00,42.34,2/19/2015 16:00:00,32.11,2/19/2015 16:00:00,16.43,2/19/2015 16:00:00,22.18,2/19/2015 16:00:00,43.5
2/20/2015 16:00:00,43.42,2/20/2015 16:00:00,32.37,2/20/2015 16:00:00,16.4,2/20/2015 16:00:00,22.34,2/20/2015 16:00:00,43.86
2/23/2015 16:00:00,41.47,2/23/2015 16:00:00,33.25,2/23/2015 16:00:00,16.38,2/23/2015 16:00:00,22.16,2/23/2015 16:00:00,44.15
2/24/2015 16:00:00,40.82,2/24/2015 16:00:00,33.04,2/24/2015 16:00:00,16.36,2/24/2015 16:00:00,22.31,2/24/2015 16:00:00,44.09
2/25/2015 16:00:00,40.75,2/25/2015 16:00:00,32.2,2/25/2015 16:00:00,16.51,2/25/2015 16:00:00,22.14,2/25/2015 16:00:00,43.99
2/26/2015 16:00:00,41.44,2/26/2015 16:00:00,32.6,2/26/2015 16:00:00,16.38,2/26/2015 16:00:00,22.2,2/26/2015 16:00:00,44.06
2/27/2015 16:00:00,40.67,2/27/2015 16:00:00,32.12,2/27/2015 16:00:00,16.34,2/27/2015 16:00:00,22.06,2/27/2015 16:00:00,43.85
3/2/2015 16:00:00,39.47,3/2/2015 16:00:00,32.27,3/2/2015 16:00:00,16.57,3/2/2015 16:00:00,22.6,3/2/2015 16:00:00,43.88
3/3/2015 16:00:00,39.91,3/3/2015 16:00:00,32.34,3/3/2015 16:00:00,16.17,3/3/2015 16:00:00,22.18,3/3/2015 16:00:00,43.28
3/4/2015 16:00:00,40.49,3/4/2015 16:00:00,32.14,3/4/2015 16:00:00,16.03,3/4/2015 16:00:00,22.43,3/4/2015 16:00:00,43.06
3/5/2015 16:00:00,40.13,3/5/2015 16:00:00,31.6,3/5/2015 16:00:00,16.11,3/5/2015 16:00:00,22.86,3/5/2015 16:00:00,43.11
3/6/2015 16:00:00,38.78,3/6/2015 16:00:00,31.65,3/6/2015 16:00:00,15.93,3/6/2015 16:00:00,22.55,3/6/2015 16:00:00,42.36
3/9/2015 16:00:00,38.18,3/9/2015 16:00:00,31.79,3/9/2015 16:00:00,16.03,3/9/2015 16:00:00,22.61,3/9/2015 16:00:00,42.85
3/10/2015 16:00:00,38.06,3/10/2015 16:00:00,31.13,3/10/2015 16:00:00,15.72,3/10/2015 16:00:00,23,3/10/2015 16:00:00,42.03
3/11/2015 16:00:00,38.75,3/11/2015 16:00:00,30.56,3/11/2015 16:00:00,15.75,3/11/2015 16:00:00,22.88,3/11/2015 16:00:00,41.98
3/12/2015 16:00:00,38.21,3/12/2015 16:00:00,31.11,3/12/2015 16:00:00,16.17,3/12/2015 16:00:00,22.67,3/12/2015 16:00:00,41.02
3/13/2015 16:00:00,37.74,3/13/2015 16:00:00,30.9,3/13/2015 16:00:00,16.2,3/13/2015 16:00:00,22.7,3/13/2015 16:00:00,41.38
3/16/2015 16:00:00,39.14,3/16/2015 16:00:00,31.24,3/16/2015 16:00:00,16.49,3/16/2015 16:00:00,22.97,3/16/2015 16:00:00,41.56
3/17/2015 16:00:00,38.95,3/17/2015 16:00:00,31.76,3/17/2015 16:00:00,16.39,3/17/2015 16:00:00,23.25,3/17/2015 16:00:00,41.7
3/18/2015 16:00:00,40.14,3/18/2015 16:00:00,32.12,3/18/2015 16:00:00,16.46,3/18/2015 16:00:00,22.87,3/18/2015 16:00:00,42.5
3/19/2015 16:00:00,39.13,3/19/2015 16:00:00,31.87,3/19/2015 16:00:00,16.34,3/19/2015 16:00:00,23.22,3/19/2015 16:00:00,42.29
3/20/2015 16:00:00,39.62,3/20/2015 16:00:00,31.48,3/20/2015 16:00:00,16.48,3/20/2015 16:00:00,23.47,3/20/2015 16:00:00,42.88
3/23/2015 16:00:00,39.93,3/23/2015 16:00:00,31.8,3/23/2015 16:00:00,16.57,3/23/2015 16:00:00,22.71,3/23/2015 16:00:00,42.86
3/24/2015 16:00:00,40.34,3/24/2015 16:00:00,31.67,3/24/2015 16:00:00,16.56,3/24/2015 16:00:00,22.4,3/24/2015 16:00:00,42.9
3/25/2015 16:00:00,38.86,3/25/2015 16:00:00,30.85,3/25/2015 16:00:00,16.18,3/25/2015 16:00:00,21.04,3/25/2015 16:00:00,41.46
3/26/2015 16:00:00,38.08,3/26/2015 16:00:00,31.06,3/26/2015 16:00:00,16.01,3/26/2015 16:00:00,20.97,3/26/2015 16:00:00,41.21
3/27/2015 16:00:00,37,3/27/2015 16:00:00,30.81,3/27/2015 16:00:00,15.98,3/27/2015 16:00:00,21.38,3/27/2015 16:00:00,40.97
3/30/2015 16:00:00,38.11,3/30/2015 16:00:00,31.59,3/30/2015 16:00:00,16.16,3/30/2015 16:00:00,21.47,3/30/2015 16:00:00,40.96
3/31/2015 16:00:00,37.75,3/31/2015 16:00:00,31.11,3/31/2015 16:00:00,16.14,3/31/2015 16:00:00,20.93,3/31/2015 16:00:00,40.66
4/1/2015 16:00:00,37.52,4/1/2015 16:00:00,31.06,4/1/2015 16:00:00,15.91,4/1/2015 16:00:00,21.01,4/1/2015 16:00:00,40.72
4/2/2015 16:00:00,38.2,4/2/2015 16:00:00,31.33,4/2/2015 16:00:00,16.03,4/2/2015 16:00:00,21.06,4/2/2015 16:00:00,40.29
4/6/2015 16:00:00,40.62,4/6/2015 16:00:00,31.84,4/6/2015 16:00:00,16,4/6/2015 16:00:00,21.67,4/6/2015 16:00:00,41.55
4/7/2015 16:00:00,40.65,4/7/2015 16:00:00,31.5,4/7/2015 16:00:00,15.9,4/7/2015 16:00:00,21.86,4/7/2015 16:00:00,41.53
4/8/2015 16:00:00,41.53,4/8/2015 16:00:00,31.4,4/8/2015 16:00:00,15.98,4/8/2015 16:00:00,22.02,4/8/2015 16:00:00,41.42
4/9/2015 16:00:00,42.02,4/9/2015 16:00:00,31.64,4/9/2015 16:00:00,15.95,4/9/2015 16:00:00,22.53,4/9/2015 16:00:00,41.48
4/10/2015 16:00:00,42.18,4/10/2015 16:00:00,31.78,4/10/2015 16:00:00,16.03,4/10/2015 16:00:00,22.76,4/10/2015 16:00:00,41.72
4/13/2015 16:00:00,41.96,4/13/2015 16:00:00,31.71,4/13/2015 16:00:00,15.87,4/13/2015 16:00:00,22.55,4/13/2015 16:00:00,41.76
4/14/2015 16:00:00,41.49,4/14/2015 16:00:00,31.58,4/14/2015 16:00:00,15.97,4/14/2015 16:00:00,22.36,4/14/2015 16:00:00,41.65
4/15/2015 16:00:00,41.57,4/15/2015 16:00:00,31.7,4/15/2015 16:00:00,16.07,4/15/2015 16:00:00,22.63,4/15/2015 16:00:00,42.26
4/16/2015 16:00:00,41.34,4/16/2015 16:00:00,31.54,4/16/2015 16:00:00,15.94,4/16/2015 16:00:00,22.49,4/16/2015 16:00:00,42.16
4/17/2015 16:00:00,41.36,4/17/2015 16:00:00,31.19,4/17/2015 16:00:00,15.76,4/17/2015 16:00:00,22.2,4/17/2015 16:00:00,41.62
4/20/2015 16:00:00,41.05,4/20/2015 16:00:00,31.9,4/20/2015 16:00:00,15.91,4/20/2015 16:00:00,22.09,4/20/2015 16:00:00,42.91
4/21/2015 16:00:00,41.88,4/21/2015 16:00:00,31.73,4/21/2015 16:00:00,15.82,4/21/2015 16:00:00,22.06,4/21/2015 16:00:00,42.64
4/22/2015 16:00:00,43.89,4/22/2015 16:00:00,32.16,4/22/2015 16:00:00,15.91,4/22/2015 16:00:00,22.31,4/22/2015 16:00:00,42.99
